"corpus","utterance"
"gleason","yeah well the thing is we just can't accept it without at least putting up a fight"
"gleason","you know"
"gleason","the"
"gleason","mhm"
"gleason","you wanna go outside and play for awhile"
"gleason","I don't know if"
"gleason","yeah"
"gleason","you hafta ask Daddy if he's gonna take you"
"gleason","come here"
"gleason","let me xxx"
"gleason","your drib dribbles on your chin"
"gleason","well I don't know"
"gleason","did you"
"gleason","who did you eat with"
"gleason","Daddy's going get started"
"gleason","Daddy"
"gleason","alright you sit down"
"gleason","I'm"
"gleason","you're not bringing those to the table"
"gleason","come on"
"gleason","sit down"
"gleason","I'll bring you your meat"
"gleason","what"
"gleason","what"
"gleason","you're not having that"
"gleason","okay"
"gleason","tell Daddy where did we go this morning with Philip and Mark"
"gleason","xxx"
"gleason","now why dontcha tell Daddy what you did"
"gleason","Clarendon Street"
"gleason","and who did we see when we was at the play"
"gleason","Theodoro"
"gleason","he was surprised to see us so he would have expected us on Friday right"
"gleason","we we told him you went to the play group on Friday but you don't go anymore now"
"gleason","Edward what did Daddy tell you"
"gleason","use your fork please"
"gleason","xxx play ground"
"gleason","we took the car down to the play"
"gleason","we took baby Mark and Mary Ellen with us right"
"gleason","we had too many people"
"gleason","did did we have refreshments at the play"
"gleason","mhm"
"gleason","did you go in the morning"
"gleason","they had quite a bit of salad both all three of em"
"gleason","bread and salad"
"gleason","bread"
"gleason","didn't you Edward"
"gleason","oh she doesn't want to until you really start talking Edward"
"gleason","alright"
"gleason","Floyd would you like some more meat"
"gleason","Edward would you like some more meat yes or no"
"gleason","would you like some of his meat"
"gleason","okay"
"gleason","I was going to"
"gleason","would you would you like it"
"gleason","huh"
"gleason","I was going to but I didn't know if you'd want it or not"
"gleason","you can have a little bit of ginger ale if you'd like"
"gleason","xxx"
"gleason","did you tell Daddy who had supper with us last night"
"gleason","xxx"
"gleason","who ate here last night"
"gleason","no ya know Daddy wasn't home"
"gleason","tell him yeah tell him what happened"
"gleason","we had lots_of things happening"
"gleason","in fact we'll heat Daddy up some corn I think"
"gleason","xxx"
"gleason","and else came to see us last night"
"gleason","did you give Uncle Joe something to eat"
"gleason","what did Uncle Joe have_to eat when he came over"
"gleason","what did we serve him"
"gleason","Edward xxx"
"gleason","oh that's right"
"gleason","that's why we don't have corn on the cob"
"gleason","we served it to Uncle Joe"
"gleason","I was wondering where it was"
"gleason","my and we gave him some dessert"
"gleason","what did we give him"
"gleason","and then the Boyles came"
"gleason","oh yesterday we had a busy day"
"gleason","Yoye came"
"gleason","did did we tell you"
"gleason","wasn't it yesterday"
"gleason","yeah yesterday Yoye came right"
"gleason","he had coffee and dessert with us"
"gleason","jeez we had we had a busy day"
"gleason","yeah"
"gleason","he was going by with his bike right"
"gleason","what happened yesterday"
"gleason","and that was when Cheryl was here"
"gleason","what did we do after George left and Cheryl took the babys out"
"gleason","tell"
"gleason","and where else"
"gleason","and where else did we go"
"gleason","I'll give you same more meat"
"gleason","what did we see on the Boston Commons"
"gleason","with what"
"gleason","he had some little metal rings and they were supposed to try to pull them apart right"
"gleason","do you want some meat"
"gleason","oh"
"gleason","xxx"
"gleason","finish it up"
"gleason","then we can have desert"
"gleason","why don't you ask your Father what he would like"
"gleason","well what did we what did you have for lunch"
"gleason","do you know"
"gleason","did you think you had a good day today or a bad day"
"gleason","do you know why you had a good day"
"gleason","can you give us a reason why it was a good day"
"gleason","now what"
"gleason","okay we've got"
"gleason","we can tell Daddy that he can have ice cream sandwich or he can have chocolate cake with the yellow frosting or apple pie"
"gleason","there's no ice cream cake"
"gleason","there's ice cream with frosting"
"gleason","I mean there's chocolate cake with frosting or ice cream sandwiches"
"gleason","okay xxx"
"gleason","you're both having the same thing"
"gleason","wow very good"
"gleason","who says that"
"gleason","hm"
"gleason","what's that"
"gleason","oh I see"
"gleason","did you finish"
"gleason","are"
"gleason","oh finish and then you can have it"
"gleason","alright"
"gleason","did you watch a good program on Sesame today"
"gleason","what was it about"
"gleason","hm"
"gleason","say"
"gleason","yes Father"
"gleason","he can't do that very well anymore"
"gleason","you"
"gleason","Daddy will do it"
"gleason","how far are you up to"
"gleason","thirty"
"gleason","twenty seven"
"gleason","I how far you had come Eddie"
"gleason","wow that's pretty good"
"gleason","pretty good Eddie"
"gleason","very good"
"gleason","can you do it in Spanish"
"gleason","good"
"gleason","you did remember"
"gleason","he did"
"gleason","you did very well"
"gleason","very good"
"gleason","who's coming to see you this weekend"
"gleason","what David do"
"gleason","are you going to tell him about the magician in the Boston Commons"
"gleason","he can do the same tricks"
"gleason","good"
"gleason","xxx"
"gleason","something that you bought just a short while ago"
"gleason","has two wheels"
"gleason","maybe you'll learn to ride it"
"gleason","what"
"gleason","don't put your hand on the what"
"gleason","oh"
"gleason","you to put your hand in the tire"
"gleason","how did he say to stop it"
"gleason","stop the bike"
"gleason","oh I"
"gleason","just like you do on your big wheel"
"gleason","hm"
"gleason","oh is that how you stop it"
"gleason","oh I see"
"gleason","oh I see"
"gleason","he used to"
"gleason","he doesn't anymore"
"gleason","he doesn't do it anymore on the big wheel"
"gleason","he used to"
"gleason","that's how he went through one pair of shoes huh"
"gleason","the red shoes right"
"gleason","chew it well Eddie"
"gleason","okay how about bringing your dishes to the sink"
"gleason","is that a good idea"
"gleason","I just asked you"
"gleason","okay you're going to sit there Frank"
"gleason","oh"
"gleason","can can he sit there"
"gleason","can he sit here"
"gleason","that's just something"
"gleason","that's the tape recorder the lady has"
"gleason","well she's just just"
"gleason","we're listening to what we're saying okay"
"gleason","I don't know if we'll ever listen to it"
"gleason","oh is there some ends that are done"
"gleason","the other end"
"gleason","I'll put it in"
"gleason","xxx been in"
"gleason","okay"
"gleason","I guess we're going to have_to put the slices back in to get done"
"gleason","okay cut them"
"gleason","now don't drink all your juice before we eat our dinner"
"gleason","you're five"
"gleason","okay put it xxx couple xxx places to get"
"gleason","we'll have our salad and then"
"gleason","auh"
"gleason","you have_to put them so they all get"
"gleason","I'll sit here"
"gleason","here's the salad"
"gleason","now Harold"
"gleason","I have a scale here"
"gleason","and"
"gleason","I am going to weigh all the food I eat now just to see if I can lose more by doing that"
"gleason","xxx"
"gleason","you"
"gleason","oh"
"gleason","you did pick your salad"
"gleason","that's healthy"
"gleason","now tell Daddy about how you played with Michael today"
"gleason","on the way home from school we met him playing alone and so he came here at one and stayed til four o'clock right"
"gleason","well he called her"
"gleason","well Frank does too"
"gleason","what's your phone number Frank"
"gleason","u so then Frank helped him go down with his big wheel on the elevator and then and then he called"
"gleason","Frank called to ask if he could stay at Michael's for a little while and"
"gleason","no I came down at four thirty cause I said a half an hour and that was a half an hour"
"gleason","I"
"gleason","no"
"gleason","I said after"
"gleason","no I didn't"
"gleason","I didn't say I wanted to come"
"gleason","I just said to come home in half an hour"
"gleason","they"
"gleason","yes they do"
"gleason","St Petersburg Florida"
"gleason","yes he"
"gleason","well that's his house just for the summer"
"gleason","he will leave again in September"
"gleason","cause Daddy's play baseball"
"gleason","no Terra in California"
"gleason","now how could they do that here"
"gleason","is that just their homes and then they just play here for the Boston for the Red Sox"
"gleason","now last oh yeah"
"gleason","well yes they did cause last"
"gleason","oh Cleveland"
"gleason","last year they lived in Medford"
"gleason","and then the year before that some other town"
